date,temperature,humidity,feels_like,pressure,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather_description,sunrise,sunset
2022-01-05,295.85,83,296.34,1008,292.81,,100,10000.0,2.06,310,light rain,2022-01-04 08:25:14,2022-01-04 21:57:20
2022-01-06,293.85,88,294.27,1008,291.79,,75,9000.0,4.12,300,light rain,2022-01-05 08:25:55,2022-01-05 21:57:33
2022-01-07,292.42,89,292.73,1012,290.56,,75,6000.0,3.6,130,moderate rain,2022-01-06 08:26:36,2022-01-06 21:57:44
2022-01-08,291.1,93,291.38,1014,289.95,,100,10000.0,6.71,138,light rain,2022-01-07 08:27:17,2022-01-07 21:57:54
2022-01-09,290.08,95,290.31,1016,289.27,,100,8000.0,4.12,130,mist,2022-01-08 08:27:59,2022-01-08 21:58:02
2022-01-10,289.85,88,289.87,1014,287.85,,100,10000.0,4.12,150,overcast clouds,2022-01-09 08:28:41,2022-01-09 21:58:09
2022-01-11,292.31,90,292.63,1012,290.63,,75,8000.0,4.12,190,broken clouds,2022-01-10 08:29:24,2022-01-10 21:58:15
2022-01-12,292.84,91,293.24,1013,291.33,,0,10000.0,2.57,150,clear sky,2022-01-11 08:30:07,2022-01-11 21:58:20
2022-01-13,292.85,94,293.33,1016,291.86,,100,10000.0,2.57,160,light rain,2022-01-12 08:30:50,2022-01-12 21:58:23
2022-01-14,294.66,89,295.19,1020,292.77,,75,10000.0,2.57,80,broken clouds,2022-01-13 08:31:34,2022-01-13 21:58:25
2022-01-15,295.84,88,296.46,1021,293.75,,75,7000.0,3.09,150,broken clouds,2022-01-14 08:32:18,2022-01-14 21:58:25
2022-01-16,295.61,73,295.82,1019,290.53,,0,10000.0,0.51,0,clear sky,2022-01-15 08:33:02,2022-01-15 21:58:25
2022-01-17,293.85,83,294.14,1015,290.86,,0,10000.0,2.57,330,clear sky,2022-01-16 08:33:46,2022-01-16 21:58:22
2022-01-18,296.71,65,296.82,1015,289.75,,0,10000.0,2.57,320,clear sky,2022-01-17 08:34:30,2022-01-17 21:58:19
2022-01-19,296.77,79,297.25,1017,292.91,,0,10000.0,2.57,160,clear sky,2022-01-18 08:35:15,2022-01-18 21:58:14
2022-01-20,294.85,78,295.11,1019,290.85,,0,10000.0,1.54,120,clear sky,2022-01-19 08:35:59,2022-01-19 21:58:07
2022-01-21,293.85,88,294.27,1016,291.79,,0,10000.0,2.06,150,clear sky,2022-01-20 08:36:44,2022-01-20 21:57:59
2022-01-22,294.85,78,295.11,1015,290.85,,20,10000.0,4.92,137,few clouds,2022-01-21 08:37:28,2022-01-21 21:57:50
2022-01-23,295.84,73,296.07,1015,290.75,,75,10000.0,4.12,120,broken clouds,2022-01-22 08:38:12,2022-01-22 21:57:40
2022-01-24,295.85,78,296.21,1014,291.82,,75,8000.0,2.57,120,broken clouds,2022-01-23 08:38:57,2022-01-23 21:57:28
2022-01-25,295.9,85,296.45,1013,293.25,,75,8000.0,5.14,90,broken clouds,2022-01-24 08:39:41,2022-01-24 21:57:14
2022-01-26,295.85,83,296.34,1013,292.81,,75,7000.0,3.09,90,broken clouds,2022-01-25 08:40:25,2022-01-25 21:57:00
2022-01-27,295.85,80,296.26,1011,292.22,,0,10000.0,4.12,350,clear sky,2022-01-26 08:41:09,2022-01-26 21:56:44
2022-01-28,295.84,73,296.07,1011,290.75,,40,10000.0,2.06,230,scattered clouds,2022-01-27 08:41:53,2022-01-27 21:56:26
2022-01-29,292.85,94,293.33,1012,291.86,,75,8000.0,2.57,250,moderate rain,2022-01-28 08:42:36,2022-01-28 21:56:08
2022-01-30,291.85,94,292.23,1012,290.86,,100,8000.0,1.03,0,heavy intensity rain,2022-01-29 08:43:19,2022-01-29 21:55:48
2022-01-31,292.85,88,293.17,1013,290.81,,20,10000.0,4.12,350,light rain,2022-01-30 08:44:02,2022-01-30 21:55:26
2022-02-01,293.85,88,294.27,1012,291.79,,0,10000.0,2.57,350,light rain,2022-01-31 08:44:45,2022-01-31 21:55:04
2022-02-02,293.85,88,294.27,1015,291.79,,40,10000.0,2.06,150,scattered clouds,2022-02-01 08:45:27,2022-02-01 21:54:40
2022-02-03,292.85,94,293.33,1016,291.86,,75,10000.0,4.63,70,broken clouds,2022-02-02 08:46:09,2022-02-02 21:54:15
2022-02-04,295.08,87,295.6,1014,292.82,,75,8000.0,3.6,110,broken clouds,2022-02-03 08:46:51,2022-02-03 21:53:48
2022-02-05,296.93,67,297.11,1012,290.44,,0,10000.0,3.09,330,clear sky,2022-02-04 08:47:32,2022-02-04 21:53:21
2022-02-06,296.85,73,297.18,1011,291.73,,0,10000.0,4.63,320,clear sky,2022-02-05 08:48:13,2022-02-05 21:52:52
2022-02-07,295.84,88,296.46,1013,293.75,,75,10000.0,4.12,170,light rain,2022-02-06 08:48:54,2022-02-06 21:52:22
2022-02-08,292.73,85,292.96,1014,290.14,,75,10000.0,3.6,130,broken clouds,2022-02-07 08:49:33,2022-02-07 21:51:50
2022-02-09,292.12,82,292.21,1015,288.98,,40,10000.0,5.66,90,scattered clouds,2022-02-08 08:50:13,2022-02-08 21:51:18
2022-02-10,292.53,82,292.66,1015,289.38,,75,8000.0,6.17,110,broken clouds,2022-02-09 08:50:52,2022-02-09 21:50:44
2022-02-11,292.84,77,292.88,1015,288.7,,75,10000.0,4.92,118,broken clouds,2022-02-10 08:51:31,2022-02-10 21:50:09
2022-02-12,292.84,73,292.77,1015,287.87,,40,10000.0,4.63,130,scattered clouds,2022-02-11 08:52:09,2022-02-11 21:49:33
2022-02-13,293.84,78,294.0,1015,289.87,,75,10000.0,5.14,140,broken clouds,2022-02-12 08:52:46,2022-02-12 21:48:56
2022-02-14,294.85,83,295.24,1012,291.84,,75,8000.0,3.09,120,broken clouds,2022-02-13 08:53:24,2022-02-13 21:48:18
2022-02-15,295.84,73,296.07,1013,290.75,,75,10000.0,6.69,180,broken clouds,2022-02-14 08:54:00,2022-02-14 21:47:39
2022-02-16,293.86,85,294.21,1017,291.25,,75,8000.0,5.66,120,broken clouds,2022-02-15 08:54:36,2022-02-15 21:46:59
2022-02-17,292.85,83,293.04,1016,289.88,,75,10000.0,4.12,120,broken clouds,2022-02-16 08:55:12,2022-02-16 21:46:17
2022-02-18,292.23,89,292.52,1013,290.38,,75,10000.0,3.6,110,light rain,2022-02-17 08:55:47,2022-02-17 21:45:35
2022-02-19,291.93,82,292.0,1012,288.8,,75,10000.0,5.14,140,broken clouds,2022-02-18 08:56:22,2022-02-18 21:44:52
2022-02-20,293.94,82,294.22,1013,290.76,,20,10000.0,3.13,69,few clouds,2022-02-19 08:56:56,2022-02-19 21:44:08
2022-02-21,295.19,65,295.15,1015,288.31,,0,10000.0,1.54,60,clear sky,2022-02-20 08:57:29,2022-02-20 21:43:23
2022-02-22,297.55,67,297.8,1016,291.03,,0,10000.0,3.09,90,clear sky,2022-02-21 08:58:02,2022-02-21 21:42:37
2022-02-23,295.9,78,296.27,1015,291.87,,0,10000.0,2.57,130,clear sky,2022-02-22 08:58:35,2022-02-22 21:41:50
2022-02-24,293.85,94,294.43,1015,292.85,,75,6000.0,4.12,150,broken clouds,2022-02-23 08:59:07,2022-02-23 21:41:02
2022-02-25,295.8,79,296.18,1017,291.97,,75,8000.0,4.63,110,broken clouds,2022-02-24 08:59:38,2022-02-24 21:40:13
2022-02-26,294.85,78,295.11,1018,290.85,,75,10000.0,3.6,140,broken clouds,2022-02-25 09:00:09,2022-02-25 21:39:24
2022-02-27,294.85,73,294.98,1018,289.8,,0,10000.0,4.12,150,clear sky,2022-02-26 09:00:40,2022-02-26 21:38:34
2022-02-28,295.85,83,296.34,1015,292.81,,0,10000.0,2.57,140,clear sky,2022-02-27 09:01:10,2022-02-27 21:37:43
2022-03-01,299.11,54,299.11,1013,289.09,,0,10000.0,2.57,100,clear sky,2022-02-28 09:01:39,2022-02-28 21:36:51
2022-03-02,292.85,100,293.49,1015,292.85,,75,9000.0,2.06,290,moderate rain,2022-03-01 09:02:08,2022-03-01 21:35:59
2022-03-03,296.84,69,297.07,1015,290.82,,75,10000.0,4.92,179,broken clouds,2022-03-02 09:02:37,2022-03-02 21:35:06
2022-03-04,296.84,78,297.3,1015,292.78,,0,8000.0,4.12,160,clear sky,2022-03-03 09:03:05,2022-03-03 21:34:12
2022-03-05,294.85,88,295.37,1016,292.78,,0,10000.0,2.57,110,clear sky,2022-03-04 09:03:33,2022-03-04 21:33:18
2022-03-06,296.67,83,297.24,1014,293.62,,0,10000.0,0.0,0,clear sky,2022-03-05 09:04:00,2022-03-05 21:32:23
2022-03-07,296.12,80,296.56,1013,292.49,,40,10000.0,1.54,90,scattered clouds,2022-03-06 09:04:27,2022-03-06 21:31:27
2022-03-08,296.84,69,297.07,1013,290.82,,0,10000.0,1.03,0,clear sky,2022-03-07 09:04:54,2022-03-07 21:30:31
2022-03-09,296.51,86,297.15,1015,294.04,,75,6000.0,4.12,110,broken clouds,2022-03-08 09:05:20,2022-03-08 21:29:35
2022-03-10,295.85,78,296.21,1016,291.82,,20,10000.0,3.6,110,few clouds,2022-03-09 09:05:45,2022-03-09 21:28:38
2022-03-11,294.85,78,295.11,1012,290.85,,75,7000.0,3.6,70,light rain,2022-03-10 09:06:11,2022-03-10 21:27:41
2022-03-12,297.45,67,297.69,1012,290.93,,0,10000.0,3.09,340,clear sky,2022-03-11 09:06:36,2022-03-11 21:26:43
2022-03-13,293.84,88,294.26,1017,291.78,,100,10000.0,2.57,230,overcast clouds,2022-03-12 09:07:01,2022-03-12 21:25:45
2022-03-14,293.84,94,294.42,1015,292.84,,40,10000.0,2.57,150,light rain,2022-03-13 09:07:25,2022-03-13 21:24:47
2022-03-15,293.85,94,294.43,1013,292.85,,100,5000.0,2.57,200,light rain,2022-03-14 09:07:49,2022-03-14 21:23:48
2022-03-16,293.85,88,294.27,1015,291.79,,75,10000.0,2.57,100,broken clouds,2022-03-15 09:08:13,2022-03-15 21:22:49
2022-03-17,293.84,94,294.42,1015,292.84,,100,10000.0,2.57,150,light rain,2022-03-16 09:08:37,2022-03-16 21:21:50
2022-03-18,296.85,78,297.31,1015,292.79,,0,10000.0,3.09,140,clear sky,2022-03-17 09:09:00,2022-03-17 21:20:50
2022-03-19,298.85,73,299.38,1014,293.65,,0,10000.0,2.57,80,clear sky,2022-03-18 09:09:23,2022-03-18 21:19:51
2022-03-20,294.84,83,295.23,1017,291.83,,75,10000.0,5.66,200,light rain,2022-03-19 09:09:46,2022-03-19 21:18:51
2022-03-21,290.8,91,291.0,1021,289.31,,75,10000.0,3.6,90,light rain,2022-03-20 09:10:09,2022-03-20 21:17:51
2022-03-22,290.85,77,290.69,1022,286.77,,75,10000.0,6.17,110,broken clouds,2022-03-21 09:10:32,2022-03-21 21:16:51
2022-03-23,291.85,77,291.79,1020,287.74,,75,10000.0,4.63,90,broken clouds,2022-03-22 09:10:55,2022-03-22 21:15:51
2022-03-24,295.47,77,295.77,1015,291.24,,75,10000.0,1.54,110,broken clouds,2022-03-23 09:11:17,2022-03-23 21:14:51
2022-03-25,297.36,57,297.32,1013,288.31,,0,10000.0,1.03,350,clear sky,2022-03-24 09:11:39,2022-03-24 21:13:51
2022-03-26,296.26,69,296.43,1013,290.27,,0,10000.0,1.03,310,clear sky,2022-03-25 09:12:01,2022-03-25 21:12:51
2022-03-27,295.9,83,296.4,1013,292.86,,75,6000.0,4.63,140,heavy intensity rain,2022-03-26 09:12:24,2022-03-26 21:11:51
2022-03-28,292.84,94,293.32,1017,291.85,,75,8000.0,2.57,60,light rain,2022-03-27 09:12:46,2022-03-27 21:10:51
2022-03-29,294.47,82,294.8,1019,291.27,,75,10000.0,4.12,150,broken clouds,2022-03-28 09:13:08,2022-03-28 21:09:51
2022-03-30,294.4,83,294.75,1015,291.4,,75,7000.0,3.6,130,broken clouds,2022-03-29 09:13:30,2022-03-29 21:08:51
2022-03-31,295.41,64,295.36,1014,288.28,,0,10000.0,3.09,260,light rain,2022-03-30 09:13:52,2022-03-30 21:07:52
2022-04-01,289.71,94,289.88,1020,288.74,,100,8000.0,7.2,170,light rain,2022-03-31 09:14:14,2022-03-31 21:06:52
2022-04-02,289.95,98,290.24,1022,289.63,,100,3000.0,4.12,150,mist,2022-04-01 09:14:36,2022-04-01 21:05:53
2022-04-03,291.47,86,291.6,1022,289.09,,75,10000.0,6.17,130,broken clouds,2022-04-02 09:14:58,2022-04-02 21:04:55
2022-04-04,293.71,90,294.17,1019,292.01,,75,10000.0,4.12,100,broken clouds,2022-04-03 09:15:20,2022-04-03 21:03:56
2022-04-05,295.84,73,296.07,1017,290.75,,0,10000.0,3.6,170,light rain,2022-04-04 09:15:42,2022-04-04 21:02:58
2022-04-06,292.71,90,293.07,1019,291.03,,75,10000.0,4.63,170,broken clouds,2022-04-05 09:16:05,2022-04-05 21:02:00
2022-04-07,291.95,82,292.03,1018,288.81,,75,10000.0,4.12,130,broken clouds,2022-04-06 09:16:27,2022-04-06 21:01:03
2022-04-08,291.71,84,291.81,1018,288.96,,75,10000.0,4.12,150,broken clouds,2022-04-07 09:16:50,2022-04-07 21:00:05
2022-04-09,292.95,92,293.39,1016,291.61,,75,4000.0,2.57,150,light rain,2022-04-08 09:17:12,2022-04-08 20:59:09
2022-04-10,294.47,90,295.01,1015,292.76,,75,7000.0,5.14,150,broken clouds,2022-04-09 09:17:35,2022-04-09 20:58:13
2022-04-11,292.5,79,292.55,1016,288.77,,75,10000.0,3.6,90,broken clouds,2022-04-10 09:17:58,2022-04-10 20:57:17
2022-04-12,294.47,82,294.8,1015,291.27,,0,10000.0,3.09,150,clear sky,2022-04-11 09:18:21,2022-04-11 20:56:22
2022-04-13,294.66,83,295.03,1012,291.65,,0,8000.0,3.09,80,clear sky,2022-04-12 09:18:44,2022-04-12 20:55:27
2022-04-14,294.71,80,295.01,1013,291.11,,40,10000.0,4.63,190,scattered clouds,2022-04-13 09:19:08,2022-04-13 20:54:33
2022-04-15,290.71,84,290.71,1016,287.98,,75,10000.0,6.69,180,light rain,2022-04-14 09:19:32,2022-04-14 20:53:39
2022-04-16,286.95,79,286.45,1019,283.38,,20,10000.0,5.14,160,few clouds,2022-04-15 09:19:56,2022-04-15 20:52:46
2022-04-17,287.84,94,287.82,1021,286.89,,75,3000.0,4.63,140,light intensity drizzle,2022-04-16 09:20:20,2022-04-16 20:51:54
2022-04-18,287.95,79,287.55,1021,284.35,,20,10000.0,3.09,100,few clouds,2022-04-17 09:20:44,2022-04-17 20:51:02
2022-04-19,289.71,84,289.61,1020,287.0,,75,10000.0,4.63,150,broken clouds,2022-04-18 09:21:08,2022-04-18 20:50:11
2022-04-20,290.71,84,290.71,1020,287.98,,75,9000.0,3.6,140,broken clouds,2022-04-19 09:21:33,2022-04-19 20:49:21
2022-04-21,291.47,79,291.42,1019,287.77,,100,9000.0,3.09,130,overcast clouds,2022-04-20 09:21:58,2022-04-20 20:48:31
2022-04-22,291.84,82,291.91,1014,288.71,,0,8000.0,2.06,110,clear sky,2022-04-21 09:22:23,2022-04-21 20:47:42
2022-04-23,296.3,49,295.95,1010,285.01,,0,10000.0,1.54,50,clear sky,2022-04-22 09:22:49,2022-04-22 20:46:54
2022-04-24,293.52,60,293.18,1015,285.51,,0,10000.0,3.6,270,clear sky,2022-04-23 09:23:14,2022-04-23 20:46:07
2022-04-25,291.9,79,291.89,1020,288.19,,75,10000.0,4.12,100,broken clouds,2022-04-24 09:23:40,2022-04-24 20:45:20
2022-04-26,293.84,83,294.13,1019,290.85,,40,10000.0,2.57,130,scattered clouds,2022-04-25 09:24:06,2022-04-25 20:44:34
2022-04-27,294.85,60,294.64,1016,286.75,,0,10000.0,2.06,160,clear sky,2022-04-26 09:24:32,2022-04-26 20:43:49
2022-04-28,296.85,57,296.76,1017,287.83,,0,10000.0,1.54,70,clear sky,2022-04-27 09:24:59,2022-04-27 20:43:05
2022-04-29,299.45,52,299.45,1018,288.82,,0,10000.0,2.06,320,clear sky,2022-04-28 09:25:25,2022-04-28 20:42:22
2022-04-30,291.84,88,292.06,1022,289.81,,75,10000.0,4.12,170,light intensity drizzle,2022-04-29 09:25:52,2022-04-29 20:41:40
2022-05-01,291.85,88,292.07,1019,289.82,,75,10000.0,3.09,90,light rain,2022-04-30 09:26:19,2022-04-30 20:40:58
2022-05-02,295.85,60,295.74,1016,287.69,,0,10000.0,2.57,320,clear sky,2022-05-01 09:26:47,2022-05-01 20:40:18
2022-05-03,293.84,83,294.13,1016,290.85,,75,8000.0,3.09,110,broken clouds,2022-05-02 09:27:14,2022-05-02 20:39:38
2022-05-04,293.84,83,294.13,1012,290.85,,0,10000.0,3.09,160,clear sky,2022-05-03 09:27:42,2022-05-03 20:38:59
2022-05-05,288.85,72,288.36,1015,283.82,,20,10000.0,8.23,320,few clouds,2022-05-04 09:28:10,2022-05-04 20:38:21
2022-05-06,289.84,82,289.71,1021,286.76,,75,10000.0,4.02,163,broken clouds,2022-05-05 09:28:38,2022-05-05 20:37:45
2022-05-07,287.84,84,287.56,1024,285.17,,75,10000.0,5.14,160,broken clouds,2022-05-06 09:29:06,2022-05-06 20:37:09
2022-05-08,288.75,85,288.58,1023,286.24,,100,10000.0,4.63,140,overcast clouds,2022-05-07 09:29:34,2022-05-07 20:36:34
2022-05-09,289.77,85,289.71,1022,287.24,,75,10000.0,3.6,120,broken clouds,2022-05-08 09:30:03,2022-05-08 20:36:00
2022-05-10,289.88,85,289.83,1022,287.35,,75,10000.0,2.68,78,broken clouds,2022-05-09 09:30:31,2022-05-09 20:35:27
2022-05-11,289.85,88,289.87,1018,287.85,,40,9000.0,2.06,120,scattered clouds,2022-05-10 09:31:00,2022-05-10 20:34:56
2022-05-12,290.85,94,291.13,1015,289.87,,75,10000.0,3.6,310,broken clouds,2022-05-11 09:31:29,2022-05-11 20:34:25
2022-05-13,289.84,82,289.71,1019,286.76,,100,10000.0,4.12,160,overcast clouds,2022-05-12 09:31:58,2022-05-12 20:33:55
2022-05-14,289.85,88,289.87,1021,287.85,,100,5000.0,4.63,130,mist,2022-05-13 09:32:27,2022-05-13 20:33:26
2022-05-15,290.85,88,290.97,1016,288.84,,40,8000.0,3.09,90,scattered clouds,2022-05-14 09:32:55,2022-05-14 20:32:59
2022-05-16,291.85,82,291.92,1015,288.72,,0,10000.0,3.6,280,clear sky,2022-05-15 09:33:24,2022-05-15 20:32:32
2022-05-17,289.84,82,289.71,1016,286.76,,100,10000.0,2.57,160,light rain,2022-05-16 09:33:53,2022-05-16 20:32:07
2022-05-18,284.85,47,283.3,1016,273.92,,0,10000.0,8.75,320,clear sky,2022-05-17 09:34:22,2022-05-17 20:31:42
2022-05-19,282.85,71,279.5,1016,277.85,,75,10000.0,7.72,310,broken clouds,2022-05-18 09:34:51,2022-05-18 20:31:19
2022-05-20,284.45,77,283.65,1021,280.57,,0,10000.0,1.54,260,clear sky,2022-05-19 09:35:20,2022-05-19 20:30:57
2022-05-21,284.88,89,284.43,1023,283.13,,0,10000.0,2.57,110,clear sky,2022-05-20 09:35:48,2022-05-20 20:30:36
2022-05-22,285.85,88,285.47,1024,283.92,,0,10000.0,2.57,150,clear sky,2022-05-21 09:36:17,2022-05-21 20:30:16
2022-05-23,287.85,72,287.26,1022,282.86,,0,10000.0,2.57,90,clear sky,2022-05-22 09:36:45,2022-05-22 20:29:57
2022-05-24,290.02,77,289.77,1021,285.97,,0,10000.0,2.06,90,clear sky,2022-05-23 09:37:13,2022-05-23 20:29:39
2022-05-25,290.85,59,290.22,1024,282.75,,0,10000.0,2.06,80,clear sky,2022-05-24 09:37:42,2022-05-24 20:29:22
2022-05-26,289.85,67,289.33,1024,283.7,,0,10000.0,1.03,100,clear sky,2022-05-25 09:38:09,2022-05-25 20:29:06
2022-05-27,291.93,69,291.67,1023,286.13,,20,10000.0,2.57,90,few clouds,2022-05-26 09:38:37,2022-05-26 20:28:52
2022-05-28,294.45,48,293.89,1019,283.01,,0,10000.0,1.03,350,clear sky,2022-05-27 09:39:04,2022-05-27 20:28:39
2022-05-29,293.3,49,292.65,1017,282.26,,0,10000.0,2.57,70,clear sky,2022-05-28 09:39:31,2022-05-28 20:28:26
2022-05-30,294.95,46,294.39,1013,282.83,,0,10000.0,3.6,360,clear sky,2022-05-29 09:39:58,2022-05-29 20:28:15
2022-05-31,289.85,94,290.03,1015,288.88,,75,1000.0,3.09,210,thunderstorm with heavy rain,2022-05-30 09:40:25,2022-05-30 20:28:05
2022-06-01,288.64,90,288.59,1019,287.01,,100,9000.0,4.12,150,overcast clouds,2022-05-31 09:40:51,2022-05-31 20:27:56
2022-06-02,290.85,94,291.13,1016,289.87,,100,8000.0,1.03,150,mist,2022-06-01 09:41:17,2022-06-01 20:27:48
2022-06-03,288.85,88,288.77,1017,286.87,,20,10000.0,2.06,70,few clouds,2022-06-02 09:41:42,2022-06-02 20:27:41
2022-06-04,287.73,92,287.65,1023,286.45,,75,10000.0,3.6,150,broken clouds,2022-06-03 09:42:07,2022-06-03 20:27:35
2022-06-05,287.84,82,287.51,1023,284.8,,75,10000.0,4.63,100,broken clouds,2022-06-04 09:42:31,2022-06-04 20:27:30
2022-06-06,288.84,88,288.76,1020,286.86,,0,10000.0,2.57,180,mist,2022-06-05 09:42:55,2022-06-05 20:27:27
2022-06-07,293.75,63,293.51,1017,286.47,,0,10000.0,2.57,320,clear sky,2022-06-06 09:43:18,2022-06-06 20:27:24
2022-06-08,289.85,94,290.03,1015,288.88,,75,4000.0,2.06,70,mist,2022-06-07 09:43:41,2022-06-07 20:27:22
2022-06-09,288.84,94,288.92,1018,287.88,,100,9000.0,2.57,150,overcast clouds,2022-06-08 09:44:03,2022-06-08 20:27:22
2022-06-10,289.85,94,290.03,1018,288.88,,100,10000.0,2.06,90,very heavy rain,2022-06-09 09:44:25,2022-06-09 20:27:22
2022-06-11,289.84,77,289.58,1019,285.79,,75,10000.0,5.14,140,broken clouds,2022-06-10 09:44:46,2022-06-10 20:27:24
2022-06-12,286.84,94,286.72,1019,285.89,,75,6000.0,2.06,110,broken clouds,2022-06-11 09:45:07,2022-06-11 20:27:26
2022-06-13,283.85,71,282.83,1022,278.81,,0,10000.0,3.09,220,clear sky,2022-06-12 09:45:26,2022-06-12 20:27:30
2022-06-14,284.66,85,284.09,1025,282.23,,100,10000.0,4.92,147,overcast clouds,2022-06-13 09:45:45,2022-06-13 20:27:34
2022-06-15,285.91,85,285.46,1024,283.45,,0,10000.0,2.57,100,clear sky,2022-06-14 09:46:04,2022-06-14 20:27:40
2022-06-16,288.89,77,288.53,1021,284.87,,0,10000.0,1.54,100,clear sky,2022-06-15 09:46:21,2022-06-15 20:27:46
2022-06-17,291.36,60,290.8,1017,283.48,,0,10000.0,1.03,100,clear sky,2022-06-16 09:46:38,2022-06-16 20:27:53
2022-06-18,292.2,44,291.31,1013,279.68,,0,10000.0,3.09,350,clear sky,2022-06-17 09:46:54,2022-06-17 20:28:02
2022-06-19,286.84,88,286.56,1022,284.89,,75,8000.0,4.63,160,mist,2022-06-18 09:47:10,2022-06-18 20:28:11
2022-06-20,286.85,88,286.57,1022,284.9,,100,10000.0,5.14,80,mist,2022-06-19 09:47:24,2022-06-19 20:28:21
2022-06-21,289.31,89,289.31,1021,287.5,,0,10000.0,2.06,90,clear sky,2022-06-20 09:47:38,2022-06-20 20:28:32
2022-06-22,294.38,71,294.41,1018,288.92,,0,10000.0,2.06,40,clear sky,2022-06-21 09:47:50,2022-06-21 20:28:43
2022-06-23,294.94,51,294.51,1017,284.37,,0,10000.0,2.57,10,clear sky,2022-06-22 09:48:02,2022-06-22 20:28:56
2022-06-24,295.01,45,294.43,1019,282.56,,0,10000.0,1.03,100,clear sky,2022-06-23 09:48:13,2022-06-23 20:29:09
2022-06-25,293.34,60,292.98,1020,285.34,,0,10000.0,3.09,190,clear sky,2022-06-24 09:48:23,2022-06-24 20:29:23
2022-06-26,288.83,84,288.65,1024,286.14,,100,10000.0,5.14,190,overcast clouds,2022-06-25 09:48:32,2022-06-25 20:29:38
2022-06-27,286.84,82,286.41,1024,283.83,,75,9000.0,4.63,110,broken clouds,2022-06-26 09:48:40,2022-06-26 20:29:54
2022-06-28,286.85,88,286.57,1020,284.9,,0,10000.0,3.09,130,mist,2022-06-27 09:48:47,2022-06-27 20:30:10
2022-06-29,292.83,61,292.45,1019,285.11,,0,10000.0,1.03,0,clear sky,2022-06-28 09:48:53,2022-06-28 20:30:27
2022-06-30,290.85,63,290.32,1018,283.73,,0,10000.0,4.12,180,clear sky,2022-06-29 09:48:59,2022-06-29 20:30:45
2022-07-01,287.84,82,287.51,1019,284.8,,12,6000.0,1.03,110,few clouds,2022-06-30 09:49:03,2022-06-30 20:31:03
2022-07-02,289.77,79,289.55,1020,286.12,,0,10000.0,2.57,90,clear sky,2022-07-01 09:49:06,2022-07-01 20:31:22
2022-07-03,295.15,52,294.76,1021,284.85,,0,10000.0,3.09,70,clear sky,2022-07-02 09:49:08,2022-07-02 20:31:42
2022-07-04,294.66,48,294.12,1023,283.2,,0,10000.0,2.24,43,clear sky,2022-07-03 09:49:09,2022-07-03 20:32:02
2022-07-05,293.9,60,293.6,1020,285.86,,0,10000.0,2.06,160,clear sky,2022-07-04 09:49:08,2022-07-04 20:32:23
2022-07-06,294.45,45,293.81,1020,282.05,,0,10000.0,1.03,350,clear sky,2022-07-05 09:49:07,2022-07-05 20:32:44
2022-07-07,292.78,62,292.42,1018,285.31,,0,10000.0,1.03,100,clear sky,2022-07-06 09:49:05,2022-07-06 20:33:06
2022-07-08,293.89,47,293.25,1022,282.18,,0,10000.0,1.03,120,clear sky,2022-07-07 09:49:02,2022-07-07 20:33:28
2022-07-09,289.84,72,289.44,1025,284.77,,0,10000.0,2.24,113,clear sky,2022-07-08 09:48:57,2022-07-08 20:33:51
2022-07-10,288.84,88,288.76,1023,286.86,,75,8000.0,3.09,110,broken clouds,2022-07-09 09:48:52,2022-07-09 20:34:14
2022-07-11,293.61,59,293.25,1019,285.33,,0,10000.0,1.54,50,clear sky,2022-07-10 09:48:45,2022-07-10 20:34:37
2022-07-12,294.36,44,293.69,1015,281.64,,0,10000.0,5.14,360,clear sky,2022-07-11 09:48:37,2022-07-11 20:35:01
2022-07-13,290.27,87,290.31,1020,288.09,,100,8000.0,5.66,170,overcast clouds,2022-07-12 09:48:28,2022-07-12 20:35:25
2022-07-14,288.64,89,288.57,1023,286.84,,75,10000.0,4.63,110,broken clouds,2022-07-13 09:48:18,2022-07-13 20:35:50
2022-07-15,293.86,61,293.58,1018,286.08,,0,10000.0,2.06,30,clear sky,2022-07-14 09:48:07,2022-07-14 20:36:15
2022-07-16,294.7,56,294.37,1015,285.56,,0,10000.0,3.09,20,clear sky,2022-07-15 09:47:54,2022-07-15 20:36:40
2022-07-17,295.92,49,295.53,1015,284.66,,0,10000.0,2.57,20,clear sky,2022-07-16 09:47:41,2022-07-16 20:37:05
2022-07-18,289.84,88,289.86,1024,287.84,,100,10000.0,4.12,160,overcast clouds,2022-07-17 09:47:26,2022-07-17 20:37:30
2022-07-19,289.85,94,290.03,1025,288.88,,75,7000.0,4.12,180,broken clouds,2022-07-18 09:47:10,2022-07-18 20:37:56
2022-07-20,289.85,82,289.72,1024,286.77,,75,9000.0,5.66,180,broken clouds,2022-07-19 09:46:53,2022-07-19 20:38:22
2022-07-21,289.85,88,289.87,1022,287.85,,75,10000.0,4.63,100,broken clouds,2022-07-20 09:46:35,2022-07-20 20:38:48
2022-07-22,291.85,59,291.32,1020,283.68,,0,10000.0,1.54,90,clear sky,2022-07-21 09:46:16,2022-07-21 20:39:14
2022-07-23,291.74,69,291.46,1019,285.95,,0,10000.0,1.54,150,clear sky,2022-07-22 09:45:56,2022-07-22 20:39:41
